game_date,home_team,away_team,total_line,pred_runs,edge_runs,side,decimal,our_prob,book_fair,stake_units,book,pred_runs_bvp_adjusted,total_runs_delta,home_runs_delta,away_runs_delta,home_bvp_n_pa,away_bvp_n_pa,home_bvp_ops_shrunk,away_bvp_ops_shrunk,bvp_signal_strength,player_aware_signal,pred_winp_mc,pred_runs_mc
2026-06-27,DET,HOU,8.5,8.91,0.41,over,1.926,0.5138,0.5056,0.0,pinnacle,9.01,0.096,0.095,0.001,17.0,39.0,0.7705,0.7202,6.222,"{""lineup_xwoba_h"":0.32,""lineup_xwoba_a"":0.339,""lineup_wrcplus_h"":107.0,""lineup_wrcplus_a"":109.0,""bvp_pa_total"":56,""bvp_delta_runs"":0.096}",0.4916,7.58
2026-06-27,TOR,TEX,8.0,9.41,1.41,over,1.99,0.5143,0.4861,0.48,pinnacle,9.55,0.141,0.0,0.141,0.0,75.0,0.72,0.7481,8.333,"{""lineup_xwoba_h"":0.311,""lineup_xwoba_a"":0.321,""lineup_wrcplus_h"":110.0,""lineup_wrcplus_a"":106.0,""bvp_pa_total"":75,""bvp_delta_runs"":0.141}",,
2026-06-27,PIT,CIN,8.0,8.48,0.48,over,1.99,0.4956,0.4861,0.0,pinnacle,8.48,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.317,""lineup_xwoba_a"":0.332,""lineup_wrcplus_h"":109.0,""lineup_wrcplus_a"":111.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-27,CHW,KC,8.0,8.4,0.4,over,1.909,0.5191,0.5111,0.0,pinnacle,8.35,-0.052,-0.052,0.0,42.0,0.0,0.7089,0.72,4.667,"{""lineup_xwoba_h"":0.34,""lineup_xwoba_a"":0.318,""lineup_wrcplus_h"":113.0,""lineup_wrcplus_a"":101.0,""bvp_pa_total"":42,""bvp_delta_runs"":-0.052}",,
2026-06-27,TB,ARI,8.0,9.67,1.67,over,1.87,0.5584,0.5249,1.01,pinnacle,9.67,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.333,""lineup_xwoba_a"":0.327,""lineup_wrcplus_h"":112.0,""lineup_wrcplus_a"":102.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-27,BAL,WSH,9.0,9.44,0.44,over,2.05,0.4774,0.4685,0.0,pinnacle,9.44,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.312,""lineup_xwoba_a"":0.334,""lineup_wrcplus_h"":103.0,""lineup_wrcplus_a"":108.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-27,CLE,SEA,7.5,8.65,1.15,over,2.08,0.4837,0.4607,0.11,pinnacle,8.65,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.304,""lineup_xwoba_a"":0.321,""lineup_wrcplus_h"":101.0,""lineup_wrcplus_a"":105.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-27,MIL,CHC,8.0,7.18,0.82,under,1.926,0.5219,0.5056,0.11,pinnacle,7.18,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.316,""lineup_xwoba_a"":0.329,""lineup_wrcplus_h"":117.0,""lineup_wrcplus_a"":114.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-27,SD,LAD,,10.31,,,,,,,,10.31,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.323,""lineup_xwoba_a"":0.354,""lineup_wrcplus_h"":103.0,""lineup_wrcplus_a"":117.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-27,SF,ATL,,9.47,,,,,,,,9.47,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.326,""lineup_xwoba_a"":0.331,""lineup_wrcplus_h"":112.0,""lineup_wrcplus_a"":106.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
2026-06-27,LAA,OAK,,8.53,,,,,,,,8.53,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,"{""lineup_xwoba_h"":0.313,""lineup_xwoba_a"":0.317,""lineup_wrcplus_h"":108.0,""lineup_wrcplus_a"":118.0,""bvp_pa_total"":0,""bvp_delta_runs"":0.0}",,
